6.253829,.1555627
6.458338,.4301632
6.55108,.5846142
6.629363,.7062523
6.684612,.7620673
6.756932,.7904931
6.817831,.79518
6.885509,.7952338
6.945051,.7886562
7.004882,.7831444
7.077498,.7529885
7.136086,.7186325
7.210818,.6853549
7.294377,.656257
7.361375,.6199983
7.452403,.516749
7.562848,.4003979
7.711549,.2867343
7.962416,.1434931
