.05,-3.216542,-.4178846,-.0840002,.0836919,-.0137147,-.0264914,.0764634,-.0669214,.0759087,-.1291541,-.139073,.0068889,-.0401866,.0746641,-.0350955,-.0247704,-.0393166,-.0439069,46.34296
.1,-1.439983,-.2761247,-.0175504,.0499288,.0035728,.0012846,.0390906,-.1309381,.032059,-.0585457,-.0573962,.026223,-.0116079,.0816594,-.0043088,-.0072723,-.0169959,.0071669,21.2587
.15,-1.023926,-.2491005,-.0315208,.0574958,.0056328,.0078152,.0479524,-.141924,.0344215,-.0802371,-.0401172,.0255628,-.0051978,.0952077,-.008839,-.00437,-.005481,.0197284,17.48152
.2,-.8268508,-.2597669,-.0302437,.0460396,-.0128231,.0061558,.0336715,-.1551779,.0516568,-.1145444,-.0292909,.0482081,-.0046901,.084269,-.0269256,-.0259937,.002632,.0552608,15.70289
.25,-.7127581,-.2441564,-.0136972,.0636305,.0025915,.0132831,.0488362,-.1635319,.0573694,-.0937608,-.0316449,.0534229,.0037058,.0964281,-.0380729,-.0363106,.0087599,.0659331,15.08536
.3,-.6186023,-.2707283,-.064413,.0548846,.009094,.0159386,.0372766,-.1785301,.0469021,-.113517,-.0513175,.0494784,.0145393,.1151388,-.0507046,-.0389905,.0111364,.0813545,14.86428
.35,-.5687523,-.2907344,-.0552451,.0766609,.026844,.0176993,.0469113,-.1842401,.0498175,-.1271446,-.0681928,.0668657,.0363984,.1231608,-.0675577,-.0537638,.0241477,.1004466,14.87553
.4,-.4907805,-.3085552,-.0534534,.0726169,.0372656,.036231,.0926637,-.2048196,.0486721,-.1448069,-.0630604,.1055897,.0658579,.1309819,-.0825858,-.0607966,.0391425,.0989639,14.95688
.45,-.4414403,-.3258705,-.0867422,.0743298,.0380992,.0412496,.0955933,-.2126647,.0633642,-.1446812,-.0644938,.1187237,.0993716,.1259428,-.0773769,-.0637264,.0335461,.1124159,15.0836
.5,-.3864701,-.3219695,-.1267356,.07504,.0525239,.0546754,.0822553,-.2162687,.0663601,-.1379858,-.0521762,.1384017,.1263131,.1116896,-.0788706,-.0735004,.0330902,.1313415,15.21368
.55,-.312988,-.2934091,-.1413489,.0924729,.0689198,.0723024,.0814154,-.2039334,.0868225,-.152387,-.0601897,.1635214,.1772608,.1031669,-.085417,-.0813899,.035187,.1379021,15.63374
.6,-.2871447,-.3076113,-.1756551,.0871061,.059824,.0719713,.0592513,-.2208278,.077183,-.1519969,-.0540695,.1724353,.2241997,.0874794,-.0698007,-.0754653,.0224202,.1500558,16.13046
.65,-.231808,-.2833612,-.1851152,.0919099,.0691966,.0745489,.0812182,-.2225902,.0914318,-.1414567,-.0523205,.1806543,.2539569,.0816797,-.059929,-.0856161,.0080158,.1612758,16.6685
.7,-.1992117,-.2520404,-.1839233,.1002406,.0735042,.0736844,.0953658,-.2227427,.0835131,-.1345435,-.0428637,.1727917,.3087125,.0600285,-.0280032,-.0777871,-.002345,.1790416,17.19829
.75,-.1497175,-.2002917,-.1602448,.0894897,.0887297,.0745655,.0758633,-.2395185,.0929538,-.1296763,-.0411303,.1474438,.3171435,.0588423,.0244133,-.0655277,-.0163934,.1842715,17.81958
.8,-.131458,-.1879109,-.161609,.0836126,.0985809,.09107,.0894835,-.2838977,.1021373,-.1202241,-.0499421,.1374103,.353139,.0731542,.0354366,-.0708289,-.0222971,.1862183,20.10401
.85,-.0989669,-.171654,-.1790623,.085143,.1010761,.1023319,.1109278,-.3103357,.1140324,-.1281492,-.0633243,.1369224,.4084936,.0775962,.0497089,-.0656313,-.024717,.1873124,24.08037
.9,-.0392731,-.1114174,-.1929371,.0656135,.1309845,.0720597,.1591002,-.3380566,.1441136,-.1087899,-.0466677,.1926943,.4526272,.0817178,.052233,-.0681664,-.0369309,.1879676,31.18085
.95,.041628,-.0507732,-.1715685,.1457025,.18491,.1899248,.2419252,-.399766,.1408425,-.0934761,-.0234128,.3317586,.5219845,.0543368,.1092692,-.042256,-.0912629,.2022597,56.45391
