.00199636,-.05434334,.00187289,-.0567736,.00007207,2.4162684,.0006572,2.4147797
.00228045,-.03566813,.00213037,-.03808866,.0000792,2.4315503,.00072102,2.4300676
.00244665,-.01699293,.00228642,-.01940371,.00008455,2.4468322,.00076923,2.4453554
.00249497,.00168228,.00234103,-.00071877,.0000881,2.462114,.00080183,2.4606433
.00242541,.02035748,.00229422,.01796618,.00008988,2.4773959,.0008188,2.4759311
.00223797,.03903269,.00214597,.03665112,.00008986,2.4926778,.00082016,2.491219
.00193265,.05770789,.0018963,.05533607,.00008806,2.5079597,.00080591,2.5065068
.00150944,.0763831,.00154519,.07402101,.00008447,2.5232416,.00077603,2.5217947
.00096835,.0950583,.00109265,.09270596,.0000791,2.5385235,.00073054,2.5370825
.00030938,.1137335,.00053868,.1113909,.00007194,2.5538054,.00067241,2.5523704
0,.13240871,0,.13007585,.00020811,2.5690873,.00063385,2.5676582
0,.15108391,0,.14876079,.00033458,2.5843691,.00057574,2.5829461
0,.16975912,0,.16744574,.0004433,2.599651,.00049806,2.5982339
0,.18843432,0,.18613068,.00053427,2.6149329,.00040083,2.6135218
0,.20710953,0,.20481563,.00060748,2.6302148,.00028404,2.6288096
0,.22578473,0,.22350057,.00067148,2.6454967,.00017284,2.6440975
0,.24445994,0,.24218552,.00072885,2.6607786,.00018736,2.6593854
0,.26313514,0,.26087046,.00077026,2.6760605,.00019793,2.6746732
0,.28181035,0,.27955541,.0007957,2.6913423,.00020457,2.6899611
0,.30048555,0,.29824035,.00080517,2.7066242,.00020726,2.7052489
0,.31916075,0,.3169253,.00079868,2.7219061,.00020601,2.7205368
0,.33783596,0,.33561024,.00077622,2.737188,.00020082,2.7358246
0,.35651116,0,.35429519,.00073779,2.7524699,.00019169,2.7511125
0,.37518637,0,.37298013,.0006834,2.7677518,.00017862,2.7664003
0,.39386157,0,.39166508,.00061304,2.7830337,.0001616,2.7816882
0,.41253678,0,.41035002,.00060851,2.7983155,.00017632,2.796976
0,.43121198,0,.42903497,.0006633,2.8135974,.00020504,2.8122639
0,.44988719,0,.44771991,.00068479,2.8288793,.00022397,2.8275517
0,.46856239,0,.46640486,.00067298,2.8441612,.00023308,2.8428396
0,.48723759,0,.4850898,.00062787,2.8594431,.0002324,2.8581274
0,.5059128,0,.50377475,.00069386,2.874725,.00024515,2.8734153
0,.524588,0,.52245969,.00076427,2.8900069,.00026946,2.8887031
0,.54326321,0,.54114464,.00081735,2.9052888,.0002879,2.903991
0,.56193841,0,.55982958,.00085309,2.9205706,.00030048,2.9192789
.00009073,.58061362,.00222756,.57851453,.0008715,2.9358525,.0003072,2.9345667
.00025709,.59928882,.00517314,.59719947,.00087257,2.9511344,.00030805,2.9498546
.00039335,.61796403,.00759599,.61588442,.00085631,2.9664163,.00030304,2.9651424
.0004995,.63663923,.00949611,.63456936,.00082271,2.9816982,.00029217,2.9804303
.00057554,.65531443,.01087351,.65325431,.00077178,2.9969801,.00027544,2.9957181
.00062148,.67398964,.01172818,.67193925,.00070352,3.012262,.00025284,3.011006
.00063731,.69266484,.01206012,.6906242,.00061792,3.0275438,.00022438,3.0262938
.00062303,.71134005,.01186934,.70930914,.00051498,3.0428257,.00019005,3.0415817
.00057865,.73001525,.01115584,.72799409,.00039471,3.0581076,.00014987,3.0568695
.00050416,.74869046,.0099196,.74667903,.00025711,3.0733895,.00010382,3.0721574
.00039957,.76736566,.00816065,.76536398,.00010217,3.0886714,.0000519,3.0874452
.00026487,.78604087,.00587896,.78404892,0,3.1039533,0,3.1027331
.00010006,.80471607,.00307455,.80273387,0,3.1192352,0,3.1180209
0,.82339128,0,.82141881,0,3.134517,0,3.1333088
0,.84206648,0,.84010376,0,3.1497989,0,3.1485966
0,.86074168,0,.8587887,0,3.1650808,0,3.1638845
0,.87941689,0,.87747365,1.607e-06,3.1803627,5.840e-06,3.1791724
0,.89809209,0,.89615859,.00001577,3.1956446,.00002803,3.1944602
0,.9167673,0,.91484354,.00002843,3.2109265,.00004788,3.2097481
0,.9354425,0,.93352848,.00003959,3.2262084,.0000654,3.2250359
0,.95411771,0,.95221343,.00004925,3.2414903,.00008059,3.2403238
0,.97279291,0,.97089837,.0000574,3.2567721,.00009344,3.2556116
0,.99146812,0,.98958332,.00006406,3.272054,.00010397,3.2708995
0,1.0101433,0,1.0082683,.00006922,3.2873359,.00011216,3.2861873
0,1.0288185,0,1.0269532,.00007287,3.3026178,.00011801,3.3014752
0,1.0474937,0,1.0456382,.00007503,3.3178997,.00012153,3.316763
0,1.0661689,0,1.0643231,.00007568,3.3331816,.00012272,3.3320509
0,1.0848441,0,1.083008,.00007484,3.3484635,.00012158,3.3473387
0,1.1035193,0,1.101693,.00007249,3.3637453,.00011811,3.3626266
0,1.1221945,0,1.1203779,.00006864,3.3790272,.0001123,3.3779144
0,1.1408698,0,1.1390629,.00006329,3.3943091,.00010415,3.3932023
0,1.159545,0,1.1577478,.00005644,3.409591,.00009368,3.4084902
0,1.1782202,0,1.1764328,.00004809,3.4248729,.00008087,3.423778
0,1.1968954,0,1.1951177,.00003824,3.4401548,.00006573,3.4390659
0,1.2155706,0,1.2138027,.00002689,3.4554367,.00004826,3.4543537
0,1.2342458,0,1.2324876,.00001404,3.4707185,.00002845,3.4696416
0,1.252921,0,1.2511725,0,3.4860004,6.309e-06,3.4849294
0,1.2715962,0,1.2698575,0,3.5012823,0,3.5002173
0,1.2902714,0,1.2885424,0,3.5165642,0,3.5155051
0,1.3089466,0,1.3072274,0,3.5318461,0,3.530793
0,1.3276218,0,1.3259123,0,3.547128,0,3.5460808
0,1.346297,0,1.3445973,0,3.5624099,0,3.5613687
0,1.3649722,0,1.3632822,0,3.5776918,0,3.5766565
0,1.3836474,0,1.3819672,0,3.5929736,0,3.5919444
0,1.4023226,0,1.4006521,0,3.6082555,0,3.6072322
0,1.4209978,0,1.4193371,0,3.6235374,0,3.6225201
0,1.439673,0,1.438022,0,3.6388193,0,3.6378079
0,1.4583482,0,1.4567069,0,3.6541012,0,3.6530958
0,1.4770234,0,1.4753919,0,3.6693831,0,3.6683837
.000073,1.4956986,.00004135,1.4940768,0,3.684665,0,3.6836715
.0002286,1.5143738,.0000997,1.5127618,0,3.6999468,0,3.6989594
.00035636,1.533049,.00014776,1.5314467,0,3.7152287,0,3.7142472
.0004563,1.5517242,.00018554,1.5501317,0,3.7305106,0,3.7295351
.0005284,1.5703995,.00021304,1.5688166,0,3.7457925,0,3.7448229
.00057266,1.5890747,.00023025,1.5875016,0,3.7610744,0,3.7601108
.00058909,1.6077499,.00023718,1.6061865,0,3.7763563,0,3.7753986
.00057769,1.6264251,.00023383,1.6248714,0,3.7916382,0,3.7906865
.00053846,1.6451003,.0002202,1.6435564,0,3.80692,0,3.8059743
.00047139,1.6637755,.00019628,1.6622413,0,3.8222019,0,3.8212622
.00037649,1.6824507,.00016208,1.6809263,0,3.8374838,0,3.83655
.00025376,1.7011259,.00011759,1.6996112,0,3.8527657,0,3.8518379
.00010319,1.7198011,.00006283,1.7182962,0,3.8680476,0,3.8671257
0,1.7384763,0,1.7369811,0,3.8833295,0,3.8824136
0,1.7571515,0,1.7556661,0,3.8986114,0,3.8977014
0,1.7758267,0,1.774351,0,3.9138933,0,3.9129893
0,1.7945019,0,1.793036,0,3.9291751,0,3.9282772
