5.828946,.1482783
6.040255,.3549565
6.152733,.5856278
6.214608,.7413124
6.289716,.8822125
6.342122,.9199828
6.39693,.917062
6.44572,.9279823
6.496775,.919019
6.55108,.921387
6.620073,.9035021
6.659294,.8590257
6.715384,.7749571
6.802395,.7128852
6.867974,.6935781
6.917706,.6581869
7.029973,.4855057
7.144407,.331673
7.340187,.1830921
