,,,,,,,,,,,,,,,,,,
.0141788,.0045637,.00417,.0035101,.0034598,.0049331,.008836,.0024772,.0020012,.0743358,.0034089,.0031019,.0045536,.0026283,.0032719,.0027396,.0018151,.0018577,.015442
.0040706,.001924,.0018211,.0018013,.0019263,.0021494,.0031686,.0009011,.0007388,.014526,.0011027,.0012138,.0030541,.0008399,.0010377,.0008391,.00049,.0006487,.0055784
.00186,.0010943,.0010826,.0009827,.00111,.001047,.0015025,.0004629,.0004033,.0066383,.0005622,.0005949,.0012673,.0004009,.0004988,.0004066,.0002261,.0003283,.0028538
.0012479,.0008248,.0007432,.0006972,.0008144,.0008316,.0010556,.0003346,.0002881,.0043803,.0003905,.0004383,.0009102,.0002626,.0003368,.0002735,.0001496,.000227,.0019861
.0009593,.0007477,.0007334,.0006388,.0007029,.0007548,.0010044,.0002876,.0002692,.003383,.0003405,.0004,.0008854,.0002215,.0002853,.0002316,.0001377,.0001965,.0017506
.0009137,.0007748,.0007402,.0006822,.0007819,.0007563,.0010449,.0002745,.0002763,.0039565,.000339,.0004036,.0009183,.0002278,.0002908,.0002359,.0001491,.0001996,.0018377
.0009016,.0008329,.0007918,.0007278,.0008643,.0008409,.0011238,.0002818,.000293,.0039282,.0003494,.0004412,.0010113,.0002415,.0003024,.0002557,.0001657,.0002191,.0019555
.0008764,.0008523,.000827,.0007743,.0008757,.0008633,.0011727,.0002778,.000302,.0037745,.0003453,.0004564,.0011931,.0002445,.0003067,.0002575,.0001721,.0002267,.0019804
.0008628,.0008899,.0008958,.0008316,.0009294,.000915,.0012224,.0002835,.0003132,.0040353,.0003513,.0004926,.0013426,.0002523,.0003212,.0002745,.0001837,.0002408,.0020802
.0008423,.000906,.000905,.0008455,.0009342,.0009802,.0012176,.0002864,.0003177,.0040801,.0003436,.0005201,.0015045,.0002585,.0003273,.0002772,.0001916,.0002516,.002124
.0008369,.0009413,.0009508,.0008879,.0009866,.0010305,.0012563,.0002874,.00032,.0062675,.0003393,.000556,.0016601,.0002586,.0003336,.0002915,.0002005,.000263,.0022008
.0009152,.0010515,.0010514,.0010101,.0011128,.0011578,.0013652,.0003154,.0003498,.0070123,.0003587,.0006335,.0018907,.0002871,.0003662,.0003253,.0002287,.0002973,.0024485
.0010415,.0011795,.0012238,.0012074,.001334,.0013843,.0016132,.0003594,.0003896,.0090056,.0003888,.0007789,.0023568,.0003276,.0004094,.0003847,.0002664,.0003471,.0027761
.0011355,.0013223,.0013387,.0013682,.0015294,.0015775,.0017692,.000397,.0004226,.010926,.0004193,.0009121,.003133,.0003666,.0004713,.0004309,.000299,.0003994,.003132
.0010989,.0012573,.0012771,.0013906,.0015222,.001604,.0017369,.0003795,.0004007,.0109809,.0003822,.0009202,.0036297,.0003602,.0004581,.0004154,.0002937,.0003854,.0030522
.0010366,.001237,.0012822,.0013747,.0015431,.0016298,.001697,.0003687,.0003879,.0124509,.0003637,.0009282,.0041443,.0003551,.0004368,.0004026,.0002839,.0003967,.0028713
.0014778,.0017751,.0018715,.002085,.002393,.0025472,.002524,.000547,.000568,.0223522,.0005291,.0014244,.0076263,.0005477,.0006125,.0005865,.0004204,.0006477,.0040701
.0021954,.0028043,.0028039,.0033015,.0039574,.0046291,.0041564,.000904,.0008743,.0456685,.000781,.0023516,.01478,.0008211,.0010121,.0009203,.0006799,.0011008,.0062462
.0039375,.0052661,.0051552,.0068241,.0078944,.0087381,.0101171,.0017133,.0012642,.1353216,.0012361,.0054173,.0226064,.0013741,.00164,.0017009,.0011866,.0022776,.0102437
