.05,-2.194069,-.0500706,-.0157093,-.0305425,-.0383108,-.0750199,-.0338754,-.072168,.1258564,-.326618,-.0778168,-.0808023,-.0001561,.1834868,-.0135698,-.024653,.034662,-.0733557,39.37315
.1,-1.957503,-.1125533,.0134644,-.0296945,-.0406079,-.0284166,-.0162897,-.145401,.07658,-.153396,-.0801846,-.0373612,-.0217192,.1069283,-.0097456,-.0136681,.0211757,-.026707,22.29182
.15,-1.250865,-.1370244,.0043966,-.0302303,-.0309361,-.0374674,-.0139992,-.1419498,.0612154,-.1574584,-.0737637,-.0089148,-.0101332,.0931199,-.0143878,-.0256216,.0098916,-.010478,14.88001
.2,-.9407993,-.1699701,.0088682,-.0209651,-.0140863,-.0171503,-.0182544,-.1917138,.0592315,-.1994846,-.1063865,.0038119,-.0118972,.1080495,-.0229518,-.0032028,.011558,-.0379441,12.79392
.25,-.7157256,-.1674719,.0107214,-.024614,-.0217603,-.0180294,-.0232858,-.2119229,.0475981,-.18077,-.1292139,-.0008165,-.0165444,.1189487,-.0282675,-.0086393,.0110566,-.0326386,11.49842
.3,-.601797,-.1778506,-.0011343,-.0314101,-.0211999,-.0232295,-.0389379,-.2113272,.0394811,-.1401007,-.1282987,.0072604,-.0064815,.1104104,-.0262342,-.0123,.0109601,-.0123393,10.7932
.35,-.5298767,-.1918022,-.0136563,-.0284844,-.0242882,-.0338913,-.0505932,-.21916,.0399244,-.1328747,-.1357985,.0217656,.0042424,.1022691,-.0258144,-.0066497,.0166718,.001875,10.52897
.4,-.4758943,-.2227288,-.033924,-.0375144,-.0367195,-.0496748,-.0764552,-.2305831,.0477681,-.1004346,-.1451584,.0618258,.0482754,.0949162,-.0239377,.0014018,.0153078,.0193288,10.54627
.45,-.4330021,-.2294391,-.0398006,-.0310796,-.0397873,-.0618239,-.091021,-.2455406,.0540496,-.1551556,-.1532373,.0781171,.0849739,.0828971,-.0110398,.0142415,.0109948,.0449628,10.67554
.5,-.3894918,-.2236247,-.0564233,-.0299282,-.0341798,-.0623135,-.0981923,-.2495098,.0583406,-.15506,-.1619941,.09972,.1154183,.0780186,-.0146863,.0161121,.0082549,.0564717,10.87677
.55,-.3567104,-.2305019,-.0768594,-.0297261,-.0276632,-.0781621,-.1196379,-.2438738,.0636998,-.2251754,-.149393,.1368899,.1668746,.065773,-.0066506,.0218274,.0004919,.0680998,11.00532
.6,-.3253299,-.2413232,-.091567,-.015042,-.0216331,-.0655397,-.1230558,-.2359434,.0734024,-.2116865,-.1425173,.1648906,.2231832,.0480407,-.0082603,.0278256,-.0102445,.080536,11.31655
.65,-.3000614,-.2647601,-.0970513,.0096615,.0050631,-.0353068,-.1074805,-.2574324,.0810118,-.2137796,-.1354755,.211986,.3218399,.0486602,-.0103477,.0297408,-.0169015,.0965985,12.25322
.7,-.2548918,-.242097,-.1039866,.0398675,.0325851,-.0049526,-.0882565,-.2594135,.0872608,-.192481,-.1313758,.2612184,.4282186,.0469236,-.013587,.014089,-.027574,.1100564,13.01527
.75,-.2315324,-.2299209,-.1373708,.029646,.0419969,.0038388,-.0686929,-.2500716,.0789487,-.1973722,-.1061839,.2874447,.5889062,.0232868,.0010028,.0002615,-.0446622,.1405913,13.79711
.8,-.1872294,-.189141,-.1416833,.0618957,.076668,.0418009,-.0195661,-.2437003,.0687272,-.1615711,-.0678731,.3532448,.7868759,.002004,.0424365,.000943,-.0665395,.1729272,14.95895
.85,-.1361564,-.1485312,-.1422307,.1062839,.1328498,.1240247,.041506,-.249285,.0786423,-.1198363,-.0729956,.374151,1.146569,-.0430254,.0877739,-.0022074,-.0991891,.2559215,18.80567
.9,-.1027153,-.123156,-.1401617,.1196412,.1844574,.2068049,.1547782,-.2556057,.0868722,-.0622915,-.0657413,.2911175,1.3079,-.1010955,.1622186,.0006245,-.1581769,.3955801,27.86587
.95,-.5931244,-.5216527,-.6504552,.3252099,.4737088,.26073,.2703234,-.3983046,.2470572,-.3714041,-.0210955,-.4658619,2.006437,-.9218735,.8593256,.235028,-.8052056,1.921731,153.2272
