,,,,,,,,,,,,,,,,,,
.0476175,.0060625,.0026497,.0009129,.0018681,.0019543,.0011719,.0013185,.0012157,.0020997,.0031329,.0013423,.0032415,.0018306,.001355,.0007868,.0010002,.0013155,.0070396
.0050166,.0014648,.0006301,.0003871,.0005695,.0005354,.0005009,.0003684,.000306,.0005599,.0007258,.0003818,.0008561,.0003524,.000378,.0001932,.0001828,.0002813,.0020463
.0024243,.0010111,.0005163,.0003195,.0004554,.0004295,.0003842,.000255,.0002389,.0004362,.0005078,.0003,.000601,.0002351,.0002811,.0001395,.0001254,.0001935,.0014476
.0013571,.0008432,.000457,.0003251,.0004354,.0003903,.0003841,.0002169,.0002226,.0003885,.0004348,.0002743,.0006113,.0002023,.0002341,.0001223,.0001079,.0001778,.0011999
.0010801,.0007632,.0004485,.0003258,.0004137,.0003888,.0003706,.0001995,.0002117,.0003567,.0004148,.0002695,.0005927,.0001887,.0002071,.0001172,.0001015,.000168,.0010976
.0009153,.0007356,.0004971,.0003762,.0004274,.0004003,.000417,.0001996,.0002188,.0003728,.0004177,.0002968,.0005989,.0001952,.0001977,.0001267,.000108,.0001721,.0010287
.0006819,.0007,.0005053,.0004003,.0004557,.0004259,.0004443,.0002023,.0002199,.0003758,.000423,.0003083,.000611,.000196,.0001898,.0001314,.000111,.0001762,.0010116
.0006812,.0006465,.0005394,.0004441,.0004763,.0004398,.0004568,.0002108,.0002276,.0003689,.0004231,.0003293,.000712,.0001906,.0001833,.0001396,.0001142,.0001786,.0009992
.0005843,.0006132,.0005652,.0004641,.0005092,.0004643,.0004749,.0002155,.0002332,.0003676,.0004181,.000351,.0007901,.000194,.0001821,.0001506,.000121,.0001844,.0010143
.000586,.0005687,.0005779,.0004993,.000527,.0004808,.0004955,.0002161,.0002343,.0003554,.0004112,.0003692,.000898,.0001927,.0001728,.000159,.0001277,.000185,.0010032
.0006003,.0005585,.0006185,.0005424,.000585,.0005341,.0005321,.0002259,.0002483,.0003652,.0004194,.0004167,.0009885,.0002036,.0001738,.000174,.0001411,.0001953,.001063
.0006255,.0005441,.0006453,.0006114,.0006486,.0005905,.0005829,.0002416,.0002574,.0003763,.0004274,.000465,.0011468,.0002109,.0001835,.0001931,.0001544,.0002045,.0011193
.0005977,.0005268,.000661,.000666,.0006905,.0006204,.0006443,.0002525,.0002639,.0003755,.0004193,.0004989,.0012808,.0002084,.0001827,.0002031,.0001602,.0002089,.0011776
.0005784,.0005063,.0006502,.000715,.0007225,.0006501,.0006846,.000255,.0002649,.0003634,.000418,.0005183,.0014301,.000207,.0001813,.00021,.0001642,.0002118,.0012055
.0005903,.0005022,.0006445,.0007708,.0007559,.0006983,.0006992,.0002599,.000269,.0003518,.0004268,.0005452,.0016161,.0002118,.0001825,.0002203,.0001693,.000223,.0012485
.0006116,.0005641,.000774,.0009839,.0009782,.0009391,.0009364,.0003214,.0003307,.0004288,.0005037,.0007079,.0022712,.0002554,.000219,.0002807,.0002164,.0002806,.0014957
.0007692,.0006697,.0009387,.0014095,.0013875,.0013367,.0013606,.0004268,.0004295,.0005423,.0006402,.0009765,.0034749,.0003386,.0002681,.0003814,.0002954,.0003892,.0018957
.000942,.0009419,.0011287,.0019858,.0020392,.0018561,.0021959,.0005737,.0005473,.0006501,.0008076,.0014382,.0055329,.0004379,.0003289,.0005624,.0004044,.0005408,.0025565
.0016161,.0017306,.0021012,.004511,.0041295,.0044125,.0052777,.0012429,.0010811,.0011151,.0016503,.003275,.0128452,.000876,.000664,.0012606,.0008904,.00122,.0043357
