4.912655,.1416514
5.164786,.2991536
5.298317,.5466591
5.365976,.7104951
5.433722,.8773282
5.480639,1.005213
5.521461,1.066425
5.572154,1.069111
5.620401,1.045779
5.673323,1.016034
5.713733,.9947748
5.768321,.9494932
5.828946,.8162167
5.888878,.73492
5.966147,.6714779
6.040255,.5862633
6.144186,.414764
6.298949,.2477853
6.756932,.0394256
