,,,,,,,,,,,,,,,,,,
.0461182,.0058716,.0025663,.0008841,.0018092,.0018928,.001135,.001277,.0011774,.0040564,.0030343,.0028612,.0045879,.001773,.0013123,.000762,.0009687,.0012741,.0091983
.0050162,.0014647,.0006301,.0003871,.0005695,.0005354,.0005009,.0003684,.000306,.0008811,.0007257,.0006824,.001152,.0003524,.000378,.0001932,.0001828,.0002813,.0024288
.0024152,.0010073,.0005144,.0003183,.0004537,.0004279,.0003828,.0002541,.0002381,.0006363,.0005059,.000483,.0007787,.0002342,.00028,.000139,.0001249,.0001927,.0016714
.0013413,.0008334,.0004517,.0003213,.0004303,.0003857,.0003796,.0002143,.00022,.0005514,.0004298,.0004226,.0007605,.0002,.0002314,.0001208,.0001067,.0001758,.0013769
.0010688,.0007553,.0004438,.0003224,.0004094,.0003847,.0003668,.0001974,.0002095,.0005074,.0004105,.0004169,.0007369,.0001867,.000205,.0001159,.0001004,.0001662,.0012623
.0009231,.0007419,.0005013,.0003794,.000431,.0004037,.0004205,.0002013,.0002207,.0005244,.0004213,.0004563,.0007631,.0001969,.0001994,.0001277,.000109,.0001736,.0012347
.0006878,.0007062,.0005097,.0004038,.0004597,.0004296,.0004482,.0002041,.0002219,.0005218,.0004267,.0004701,.0007772,.0001977,.0001915,.0001326,.000112,.0001777,.0012125
.0006806,.0006459,.0005389,.0004437,.0004759,.0004394,.0004564,.0002106,.0002274,.0005049,.0004227,.0004893,.0008734,.0001904,.0001831,.0001395,.0001141,.0001784,.0012001
.0005814,.0006102,.0005624,.0004618,.0005066,.000462,.0004725,.0002144,.0002321,.0004894,.000416,.000504,.0009436,.0001931,.0001812,.0001499,.0001204,.0001835,.0012021
.0005933,.0005758,.0005851,.0005055,.0005336,.0004868,.0005017,.0002188,.0002373,.000477,.0004163,.0005309,.0010705,.0001951,.000175,.000161,.0001293,.0001873,.001227
.000592,.0005507,.00061,.0005349,.0005769,.0005267,.0005247,.0002228,.0002449,.0004649,.0004136,.0005571,.0011246,.0002008,.0001714,.0001716,.0001392,.0001926,.0012617
.0006181,.0005376,.0006376,.0006041,.0006409,.0005835,.000576,.0002387,.0002543,.0004707,.0004223,.000603,.0012821,.0002084,.0001813,.0001908,.0001526,.000202,.0013306
.0006164,.0005433,.0006817,.0006869,.0007121,.0006398,.0006644,.0002604,.0002721,.0004732,.0004324,.0006534,.0014696,.0002149,.0001884,.0002095,.0001652,.0002154,.0014048
.0005665,.0004959,.0006368,.0007003,.0007076,.0006367,.0006705,.0002498,.0002594,.0004367,.0004094,.0006326,.0015382,.0002028,.0001776,.0002057,.0001608,.0002074,.0013475
.0005819,.000495,.0006352,.0007598,.0007451,.0006882,.0006892,.0002562,.0002651,.0004359,.0004207,.0006693,.0017402,.0002088,.0001798,.0002172,.0001669,.0002198,.0014024
.0006196,.0005715,.0007842,.0009968,.000991,.0009514,.0009486,.0003256,.0003351,.0005291,.0005103,.0008698,.0024778,.0002588,.0002218,.0002844,.0002192,.0002843,.0017114
.00076,.0006617,.0009274,.0013926,.0013709,.0013207,.0013444,.0004217,.0004243,.0006185,.0006325,.0011492,.0036458,.0003345,.0002649,.0003769,.0002918,.0003845,.0019707
.0009517,.0009515,.0011403,.0020061,.0020601,.0018751,.0022184,.0005795,.0005529,.0007608,.0008159,.0016832,.0058786,.0004423,.0003323,.0005682,.0004086,.0005463,.0027351
